Booking_id,booking_Date,Customer_id,age,Sex,Martial_status,Family_members,Infants,Occupation,State,City,Departure_date,Previous_trip_history,Trip_type,Purpose_of_Trip,Mode_of_transport,Payment_method,Total_spend_per_customer,Satisfaction_score,Destination_Place,Hotel_name,Hotel_rating,Days_of_stay,No._of_places_visited,Cab_services,Booking_channel,Meal_preference
1089,26-07-2021,878107,34,Female,Married,4,0,IT,Andhra Pradesh,Vijayawada,23-08-2021,No,Round_trip,Business,Aeroplane,Credit_card,147728,6,Coorg," Vivanta Goa,",7,2,1,Yes,Mobile Apps,Yes
2551,18-09-2022,633637,51,Male,Married,2,0,Students,Andhra Pradesh,Gudivada,16-10-2022,No,Multi_city,Education,Aeroplane,Cash,132101,6,Cochin, Shahpura House                  ,9,4,2,Yes,Travel Agents,No
1437,16-08-2020,843371,59,Male,Married,1,0,Government-sector,Andhra Pradesh,Anantapur,13-09-2020,No,One_way,Business,Aeroplane,Credit_card,98057,10,Srinagar, RAAS Devigarh                   ,9,2,3,Yes,Mobile Apps,Yes
1984,13-01-2021,751214,55,Male,Married,6,0,IT,Andhra Pradesh,Narasapuram,10-02-2021,Yes,Multi_city,Adventure,Aeroplane,Debit_card,149082,7,Ooty," ITC Mughal, a Luxury Collection Hotel ",7,1,4,No,Online Travel Agencies,Yes
2663,25-01-2023,767861,64,Female,Married,5,0,Finance,Andhra Pradesh,Guntur,22-02-2023,No,One_way,Business,Bus,Credit_card,92451,6,Varanasi, Nadesar Palace                  ,10,1,2,No,Mobile Apps,Yes
2506,16-08-2020,690827,83,Male,Married,1,1,Government-sector,Andhra Pradesh,Ponnur,13-09-2020,Yes,Round_trip,Leisure,Bus,Cash,86086,9,Varanasi, Elixir Hills Suites Resort & Spa ,6,1,2,Yes,Online Travel Agencies,No
1703,18-05-2022,742713,83,Male,Married,2,0,Students,Andhra Pradesh,Kavali,15-06-2022,Yes,One_way,Adventure,Bus,Debit_card,114049,6,Kanyakumari, Sherlock                        ,8,4,1,Yes,Mobile Apps,Yes
2996,30-07-2021,764880,79,Male,Married,2,0,Arts,Andhra Pradesh,Kakinada,27-08-2021,No,One_way,Adventure,Aeroplane,Cash,124536,7,Mahabalipuram, Windamere Hotel                ,10,2,1,Yes,Hotel Websites,Yes
1152,30-12-2021,882907,69,Female,Married,1,1,Students,Andhra Pradesh,Visakhapatnam,27-01-2022,Yes,Round_trip,Education,Bus,Cash,101977,7,Cochin, Desert Springs Resort          ,7,3,2,Yes,Mobile Apps,No
1434,16-01-2021,743984,36,Female,Married,6,0,Arts,Andhra Pradesh,Bapatla,13-02-2021,No,Multi_city,Education,Bus,Cash,86586,7,Agra, Lake Palace Resort             ,7,1,2,Yes,Hotel Websites,No
1962,18-09-2022,647303,72,Female,Married,2,0,IT,Andhra Pradesh,Chittoor,16-10-2022,Yes,One_way,Adventure,Bus,Cash,78268,6,Shimla, Apple Country Resort           ,10,3,2,No,Online Travel Agencies,Yes
2443,21-07-2022,683122,61,Female,Married,5,1,Finance,Andhra Pradesh,Amalapuram,18-08-2022,Yes,One_way,Leisure,Bus,Debit_card,101339,7,Amritsar, Le Dupleix                     ,8,1,4,Yes,Online Travel Agencies,No
2563,13-07-2021,820715,36,Male,Married,3,0,IT,Andhra Pradesh,Kovvur,10-08-2021,Yes,One_way,Adventure,Aeroplane,Cash,104079,6,Ooty, Hotel Royal Palace             ,10,2,3,No,Mobile Apps,Yes
1937,19-01-2021,766523,49,Male,Married,6,1,Students,Andhra Pradesh,Proddatur,16-02-2021,Yes,One_way,Adventure,Bus,Debit_card,123544,8,Cochin, Hotel Ganesha Inn              ,8,1,1,Yes,Mobile Apps,Yes
1016,17-04-2021,818424,44,Male,Married,6,1,Students,Andhra Pradesh,Ponnur,15-05-2021,Yes,One_way,Adventure,Ship,Credit_card,98085,6,Cochin, The Lalit Golf & Spa Resort   ,9,2,1,No,Hotel Websites,Yes
1187,23-05-2023,619229,81,Male,Married,2,1,IT,Andhra Pradesh,Bheemunipatnam.,20-06-2023,No,One_way,Adventure,Bus,Cash,73578,8,Ooty, East Bourne Resort & Spa      ,10,1,3,No,Mobile Apps,No
2388,21-03-2023,876476,52,Female,Married,5,1,Arts,Andhra Pradesh,Kovvur,18-04-2023,Yes,Multi_city,Education,Aeroplane,Credit_card,97636,9,Agra, Hotel Priya                    ,6,1,1,No,Meta-Search Engines,No
2764,10-06-2022,812511,57,Female,Married,2,1,Government-sector,Andhra Pradesh,Nellore,08-07-2022,Yes,One_way,Leisure,Aeroplane,Cash,103697,7,Amritsar, Taj Lake Palace                ,7,4,4,No,Mobile Apps,No
1281,22-09-2021,713164,58,Male,Married,5,0,Finance,Andhra Pradesh,Gudur,20-10-2021,No,Round_trip,Leisure,Ship,Debit_card,133298,7,Amritsar, Radisson Blu Agra Taj East Gate ,9,1,1,No,Mobile Apps,No
1020,28-04-2023,842804,74,Female,Married,3,0,IT,Andhra Pradesh,Kavali,26-05-2023,No,Multi_city,Adventure,Ship,Credit_card,136905,7,Ooty, Brijrama Palace                ,6,1,3,No,Mobile Apps,Yes
2750,28-09-2021,781122,26,Male,Unmarried,6,1,Students,Andhra Pradesh,Eluru,26-10-2021,No,One_way,Adventure,Ship,Credit_card,85180,8,Kanyakumari, The Fog Resort & Spa           ,7,2,1,Yes,Online Travel Agencies,No
1615,13-11-2022,723902,82,Female,Married,6,1,Arts,Andhra Pradesh,Repalle,11-12-2022,Yes,Multi_city,Adventure,Bus,Debit_card,136762,7,Agra, Fortune Resort Sullivan Court  ,9,2,3,No,Travel Agents,Yes
2125,31-12-2022,707453,58,Female,Married,6,1,Students,Andhra Pradesh,Tenkasi,28-01-2023,No,One_way,Adventure,Aeroplane,Debit_card,117059,6,Mysore, Hotel Shangri La Regency       ,6,1,3,Yes,Meta-Search Engines,No
2024,23-01-2023,630169,83,Female,Married,2,1,Students,Andhra Pradesh,Kavali,20-02-2023,No,Multi_city,Education,Bus,Credit_card,147590,6,Kanyakumari, Hotel Rawal Kot                ,10,2,1,Yes,Travel Agents,Yes
1429,22-11-2020,858925,67,Female,Married,4,0,Arts,Andhra Pradesh,Hindupur,20-12-2020,Yes,Multi_city,Education,Ship,Cash,85515,8,Mysore, Punnamada Resort               ,6,4,3,Yes,Online Travel Agencies,No
2159,28-04-2021,769662,84,Female,Married,1,0,Arts,Andhra Pradesh,Jaggayyapeta,26-05-2021,No,One_way,Education,Ship,Cash,130135,8,Agra, The Himalayan                  ,7,2,3,No,Travel Agents,Yes
1112,26-03-2021,662197,54,Female,Married,5,0,Finance,Andhra Pradesh,Bapatla,23-04-2021,Yes,One_way,Business,Aeroplane,Cash,71478,7,Amritsar, Palais de Mahe                 ,8,1,4,Yes,Meta-Search Engines,Yes
2650,27-12-2022,775663,54,Female,Married,4,0,Government-sector,Andhra Pradesh,Visakhapatnam,24-01-2023,No,Round_trip,Business,Bus,Credit_card,103461,6,Amritsar, The Grand Dragon Ladakh        ,6,3,2,Yes,Meta-Search Engines,No
2830,23-12-2022,810133,68,Female,Married,6,0,IT,Andhra Pradesh,Gudivada,20-01-2023,No,One_way,Adventure,Aeroplane,Credit_card,98224,10,Coorg, Ananda in the Himalayas        ,10,2,3,No,Hotel Websites,No
1682,07-05-2023,705512,45,Female,Married,2,0,Finance,Andhra Pradesh,Machilipatnam,04-06-2023,Yes,One_way,Business,Bus,Cash,112210,8,Madurai, Acron Waterfront Resort        ,6,2,3,Yes,Meta-Search Engines,No
2587,20-08-2021,726132,49,Male,Married,4,0,Students,Andhra Pradesh,Nuzvid,17-09-2021,No,Multi_city,Education,Bus,Cash,137972,10,Cochin, Rambagh Palace                 ,10,3,4,No,Travel Agents,Yes
1184,25-08-2020,712243,40,Female,Married,5,1,Arts,Andhra Pradesh,Machilipatnam,22-09-2020,No,One_way,Adventure,Aeroplane,Debit_card,105496,10,Mahabalipuram, The Oberoi Udaivilas           ,10,4,1,No,Travel Agents,No
1149,10-11-2021,809501,81,Female,Married,6,0,Finance,Andhra Pradesh,Peddapuram,08-12-2021,Yes,Multi_city,Religious,Ship,Credit_card,81154,6,Varanasi, The Oberoi Amarvilas           ,10,4,3,No,Meta-Search Engines,Yes
1671,27-02-2021,728300,69,Male,Married,4,0,IT,Andhra Pradesh,Palakollu,27-03-2021,No,Round_trip,Business,Bus,Cash,75930,8,Ooty, Taj Nadesar Palace             ,7,1,1,Yes,Travel Agents,Yes
1388,07-12-2022,776226,51,Male,Married,6,1,IT,Andhra Pradesh,Dharmavaram,04-01-2023,No,One_way,Business,Aeroplane,Credit_card,73035,10,Coorg, Windermere Estate              ,9,2,3,No,Travel Agents,No
1667,03-12-2022,852324,55,Male,Married,2,1,Arts,Andhra Pradesh,Pithapuram,31-12-2022,No,Round_trip,Adventure,Aeroplane,Cash,115940,10,Mahabalipuram, Savoy - IHCL SeleQtions        ,8,1,3,No,Mobile Apps,Yes
1672,22-02-2022,683641,55,Female,Married,1,0,Government-sector,Andhra Pradesh,Jaggayyapeta,22-03-2022,Yes,One_way,Leisure,Ship,Debit_card,127197,9,Amritsar, Mayfair Darjeeling             ,8,1,1,Yes,Online Travel Agencies,No
2051,06-09-2022,826047,29,Female,Married,3,0,Arts,Andhra Pradesh,Renigunta,04-10-2022,Yes,One_way,Education,Bus,Cash,87364,7,Mysore, Suryagarh                      ,9,4,2,Yes,Meta-Search Engines,No
1920,18-04-2023,854056,49,Male,Married,4,0,Students,Andhra Pradesh,Gudivada,16-05-2023,Yes,Round_trip,Adventure,Ship,Debit_card,103676,7,Cochin, Lake Palace Resort             ,10,2,1,No,Hotel Websites,No
2852,14-09-2021,755403,71,Female,Married,2,1,Finance,Andhra Pradesh,Tirupati,12-10-2021,No,One_way,Business,Aeroplane,Cash,76039,8,Madurai, The Himalayan                  ,6,2,1,Yes,Online Travel Agencies,Yes
1713,31-08-2020,882955,42,Female,Married,1,1,Government-sector,Andhra Pradesh,Hindupur,28-09-2020,Yes,One_way,Leisure,Aeroplane,Credit_card,73268,10,Varanasi, Palais de Mahe                 ,7,3,4,Yes,Travel Agents,Yes
1388,22-12-2022,778238,69,Female,Married,4,0,IT,Andhra Pradesh,Jaggayyapeta,19-01-2023,No,Multi_city,Adventure,Bus,Cash,73700,9,Coorg, The Grand Dragon Ladakh        ,6,1,4,No,Meta-Search Engines,Yes
1825,09-01-2022,602132,68,Male,Married,4,0,Students,Andhra Pradesh,Chilakaluripet,06-02-2022,Yes,One_way,Adventure,Bus,Cash,115675,8,Kanyakumari, Ananda in the Himalayas        ,9,2,3,Yes,Travel Agents,No
2046,08-02-2022,636956,57,Male,Married,2,0,Finance,Andhra Pradesh,Tirupati,08-03-2022,No,Multi_city,Religious,Aeroplane,Debit_card,92610,9,Amritsar, Acron Waterfront Resort        ,10,2,1,No,Travel Agents,No
2456,30-09-2022,899202,39,Female,Married,3,1,IT,Andhra Pradesh,Bapatla,28-10-2022,Yes,Multi_city,Adventure,Ship,Cash,134938,10,Ooty, Rambagh Palace                 ,9,1,1,No,Mobile Apps,Yes
1400,20-05-2022,810314,34,Male,Married,5,0,Government-sector,Andhra Pradesh,Ponnur,17-06-2022,Yes,Round_trip,Business,Bus,Credit_card,147947,8,Amritsar, The Oberoi Udaivilas           ,7,1,1,No,Meta-Search Engines,No
2393,26-10-2020,809685,56,Male,Married,5,0,Students,Andhra Pradesh,Nandyal,23-11-2020,No,Multi_city,Education,Aeroplane,Debit_card,120117,6,Mysore, The Oberoi Amarvilas           ,8,4,3,Yes,Travel Agents,Yes
1290,11-01-2021,659506,28,Female,Married,4,1,Students,Andhra Pradesh,Eluru,08-02-2021,Yes,Multi_city,Education,Ship,Credit_card,119650,7,Mysore, Taj Nadesar Palace             ,7,2,2,No,Meta-Search Engines,No
2802,09-10-2021,798044,60,Male,Married,4,1,IT,Andhra Pradesh,Rayachoti,06-11-2021,Yes,Multi_city,Adventure,Aeroplane,Credit_card,128557,9,Goa, Windermere Estate              ,8,1,4,Yes,Travel Agents,Yes
1503,18-09-2022,825808,48,Female,Married,1,0,Students,Andhra Pradesh,Dharmavaram,16-10-2022,Yes,Multi_city,Adventure,Ship,Credit_card,90372,9,Kanyakumari, Savoy - IHCL SeleQtions        ,6,4,4,Yes,Travel Agents,Yes
1931,07-08-2020,733238,31,Female,Married,6,0,Finance,Andhra Pradesh,Tuni,04-09-2020,No,Round_trip,Religious,Aeroplane,Debit_card,149331,10,Amritsar, Mayfair Darjeeling             ,6,3,3,No,Meta-Search Engines,Yes
2684,22-11-2022,635412,54,Female,Married,4,1,Government-sector,Andhra Pradesh,Tadepalligudem,20-12-2022,No,Multi_city,Business,Bus,Cash,104242,9,Amritsar, Suryagarh                      ,10,2,3,Yes,Mobile Apps,No
1268,25-08-2022,663940,44,Male,Married,3,1,IT,Andhra Pradesh,Kakinada,22-09-2022,Yes,Round_trip,Adventure,Aeroplane,Cash,107515,9,Coorg, Lake Palace Resort             ,6,4,3,Yes,Mobile Apps,Yes
1933,13-06-2020,832493,68,Male,Married,3,0,Finance,Andhra Pradesh,Rajahmundry,11-07-2020,No,Multi_city,Business,Aeroplane,Credit_card,85809,9,Madurai, The Himalayan                  ,8,2,4,Yes,Travel Agents,Yes
1766,20-10-2020,825805,49,Male,Married,2,1,Government-sector,Andhra Pradesh,Madanapalle,17-11-2020,Yes,One_way,Business,Ship,Credit_card,103666,8,Srinagar, Palais de Mahe                 ,9,4,1,No,Online Travel Agencies,No
2692,16-11-2020,712365,30,Male,Married,5,0,Arts,Andhra Pradesh,Chittoor,14-12-2020,Yes,Multi_city,Education,Aeroplane,Debit_card,97538,6,Agra, The Grand Dragon Ladakh        ,7,1,3,No,Mobile Apps,Yes
2620,30-10-2022,675856,60,Male,Married,1,1,Finance,Andhra Pradesh,Tenali,27-11-2022,No,Round_trip,Leisure,Aeroplane,Cash,124174,6,Madurai, Ananda in the Himalayas        ,8,1,1,Yes,Meta-Search Engines,No
2792,04-03-2022,643982,76,Female,Married,1,0,Students,Andhra Pradesh,Kovvur,01-04-2022,No,Round_trip,Adventure,Bus,Debit_card,77715,10,Mysore, Acron Waterfront Resort        ,6,3,3,No,Hotel Websites,No
2822,31-07-2022,860478,32,Male,Married,6,0,Students,Andhra Pradesh,Kakinada,28-08-2022,No,Round_trip,Adventure,Aeroplane,Cash,77039,7,Mysore, Rambagh Palace                 ,10,2,1,No,Online Travel Agencies,Yes
1345,24-03-2022,782492,40,Female,Married,3,1,Students,Andhra Pradesh,Chilakaluripet,21-04-2022,Yes,Multi_city,Adventure,Aeroplane,Debit_card,105573,10,Cochin, The Oberoi Udaivilas           ,10,4,3,No,Hotel Websites,Yes
2419,01-09-2021,650994,57,Female,Married,1,1,IT,Andhra Pradesh,Rayachoti,29-09-2021,No,One_way,Business,Ship,Cash,96989,9,Ooty, The Oberoi Amarvilas           ,6,4,4,No,Travel Agents,Yes
1111,09-11-2020,632474,63,Female,Married,1,0,Students,Andhra Pradesh,Bheemunipatnam.,07-12-2020,Yes,One_way,Education,Bus,Credit_card,92791,6,Cochin, Taj Nadesar Palace             ,7,3,1,No,Meta-Search Engines,No
2412,15-05-2022,640010,56,Female,Married,5,1,Students,Andhra Pradesh,Chirala,12-06-2022,Yes,Multi_city,Adventure,Ship,Cash,136467,9,Mysore, Windermere Estate              ,10,1,1,No,Online Travel Agencies,Yes
1974,09-07-2022,600153,62,Female,Married,5,1,Students,Andhra Pradesh,Kakinada,06-08-2022,No,Multi_city,Adventure,Bus,Debit_card,109050,6,Kanyakumari, Savoy - IHCL SeleQtions        ,6,2,4,Yes,Travel Agents,No
1149,29-06-2021,673510,53,Female,Married,4,0,Students,Andhra Pradesh,Visakhapatnam,27-07-2021,Yes,One_way,Education,Aeroplane,Debit_card,94463,9,Kanyakumari, Mayfair Darjeeling             ,10,1,3,No,Online Travel Agencies,No
2452,04-02-2023,868692,26,Male,Unmarried,3,0,Finance,Andhra Pradesh,Bapatla,04-03-2023,Yes,Round_trip,Business,Bus,Debit_card,77592,8,Varanasi, Suryagarh                      ,9,4,1,No,Travel Agents,Yes
1272,01-07-2022,736202,77,Female,Married,1,0,Government-sector,Andhra Pradesh,Machilipatnam,29-07-2022,Yes,One_way,Leisure,Ship,Cash,136431,9,Srinagar, Lake Palace Resort             ,7,4,3,Yes,Meta-Search Engines,No
1497,07-04-2021,873599,66,Female,Married,3,0,Government-sector,Andhra Pradesh,Sullurpeta,05-05-2021,No,Multi_city,Leisure,Ship,Credit_card,103206,7,Srinagar, The Himalayan                  ,9,3,2,Yes,Meta-Search Engines,Yes
1869,05-10-2021,828493,26,Female,Unmarried,6,1,Government-sector,Andhra Pradesh,Guntur,02-11-2021,No,Multi_city,Business,Bus,Cash,126756,8,Srinagar, Palais de Mahe                 ,6,4,2,No,Hotel Websites,No
2467,24-01-2022,680832,69,Male,Married,4,1,IT,Andhra Pradesh,Adoni,21-02-2022,No,One_way,Adventure,Bus,Cash,143345,6,Ooty, The Grand Dragon Ladakh        ,6,3,4,No,Meta-Search Engines,Yes
2229,19-06-2022,774315,42,Female,Married,5,1,IT,Andhra Pradesh,Tadepalligudem,17-07-2022,Yes,Round_trip,Adventure,Aeroplane,Debit_card,76637,10,Coorg, Ananda in the Himalayas        ,8,1,4,Yes,Meta-Search Engines,No
1553,24-01-2022,695181,65,Female,Married,1,0,Finance,Andhra Pradesh,Narasaraopet,21-02-2022,Yes,Multi_city,Business,Bus,Cash,104654,6,Madurai, Acron Waterfront Resort        ,10,4,4,Yes,Mobile Apps,No
1526,07-05-2020,633559,32,Female,Married,6,1,IT,Andhra Pradesh,Renigunta,04-06-2020,No,Multi_city,Adventure,Bus,Cash,114735,10,Ooty, Rambagh Palace                 ,8,3,4,No,Travel Agents,Yes
1559,19-06-2021,768136,73,Male,Married,1,0,Government-sector,Andhra Pradesh,Tuni,17-07-2021,No,Round_trip,Leisure,Bus,Cash,121217,7,Varanasi, The Oberoi Udaivilas           ,10,1,2,Yes,Hotel Websites,Yes
2878,09-09-2020,762245,61,Female,Married,1,0,Arts,Andhra Pradesh,Yemmiganur,07-10-2020,No,Multi_city,Education,Bus,Credit_card,110682,9,Mysore, The Oberoi Amarvilas           ,7,1,2,Yes,Meta-Search Engines,Yes
2513,08-07-2022,646837,34,Male,Married,2,1,IT,Andhra Pradesh,Proddatur,05-08-2022,No,One_way,Adventure,Ship,Credit_card,121112,6,Coorg, Taj Nadesar Palace             ,10,4,3,No,Travel Agents,Yes
1504,03-04-2022,830890,43,Male,Married,3,0,Arts,Andhra Pradesh,Markapur,01-05-2022,No,Round_trip,Education,Ship,Cash,134181,8,Agra, Windermere Estate              ,8,2,1,No,Meta-Search Engines,Yes
1793,24-03-2023,893883,42,Female,Married,3,1,Arts,Andhra Pradesh,Bheemunipatnam.,21-04-2023,Yes,One_way,Education,Ship,Debit_card,114122,8,Agra, Savoy - IHCL SeleQtions        ,6,1,3,No,Online Travel Agencies,No
1005,06-06-2020,828871,75,Female,Married,5,0,Students,Andhra Pradesh,Tuni,04-07-2020,No,One_way,Adventure,Aeroplane,Credit_card,143852,7,Cochin, Mayfair Darjeeling             ,8,4,2,No,Travel Agents,Yes
1396,26-10-2021,898970,47,Female,Married,2,0,Finance,Andhra Pradesh,Amalapuram,23-11-2021,Yes,One_way,Leisure,Ship,Debit_card,79900,6,Madurai, Suryagarh                      ,9,2,4,Yes,Online Travel Agencies,No
1317,19-02-2021,640005,77,Female,Married,3,0,Arts,Andhra Pradesh,Kavali,19-03-2021,Yes,Multi_city,Education,Ship,Credit_card,142646,8,Mysore, Lake Palace Resort             ,7,3,3,No,Mobile Apps,No
1399,28-05-2021,840222,69,Female,Married,2,1,Arts,Andhra Pradesh,Markapur,25-06-2021,No,Round_trip,Education,Bus,Credit_card,144936,6,Mysore, The Himalayan                  ,8,4,1,No,Online Travel Agencies,Yes
1190,07-03-2023,790228,45,Female,Married,6,0,Students,Andhra Pradesh,Dharmavaram,04-04-2023,Yes,Round_trip,Education,Aeroplane,Credit_card,138720,10,Mysore, Palais de Mahe                 ,6,2,1,No,Mobile Apps,No
2889,03-04-2023,679837,49,Female,Married,2,0,IT,Andhra Pradesh,Narasapuram,01-05-2023,Yes,One_way,Business,Aeroplane,Credit_card,108389,9,Shimla, The Grand Dragon Ladakh        ,7,1,1,Yes,Meta-Search Engines,No
2886,25-06-2022,701586,60,Female,Married,4,1,Arts,Andhra Pradesh,Eluru,23-07-2022,Yes,Round_trip,Education,Ship,Credit_card,136660,9,Mysore, Ananda in the Himalayas        ,6,1,4,No,Hotel Websites,No
2560,28-07-2020,659730,60,Female,Married,5,0,Students,Andhra Pradesh,Tadepalligudem,25-08-2020,No,One_way,Education,Ship,Cash,106266,7,Mysore, Acron Waterfront Resort        ,8,2,1,Yes,Hotel Websites,No
1350,01-03-2022,699515,42,Female,Married,5,1,IT,Andhra Pradesh,Yemmiganur,29-03-2022,Yes,Round_trip,Adventure,Bus,Debit_card,98507,6,Ooty, Rambagh Palace                 ,9,4,4,Yes,Online Travel Agencies,Yes
2841,13-02-2021,687746,34,Female,Married,4,1,Government-sector,Andhra Pradesh,Gudur,13-03-2021,No,Multi_city,Business,Aeroplane,Credit_card,128654,7,Amritsar, The Oberoi Udaivilas           ,10,1,3,No,Meta-Search Engines,No
2639,07-10-2022,690860,47,Female,Married,1,1,Finance,Andhra Pradesh,Kakinada,04-11-2022,No,Round_trip,Leisure,Aeroplane,Credit_card,94912,10,Varanasi, The Oberoi Amarvilas           ,7,4,4,Yes,Meta-Search Engines,Yes
2476,09-05-2023,664965,36,Male,Married,6,1,Students,Andhra Pradesh,Rayachoti,06-06-2023,No,One_way,Education,Bus,Credit_card,118172,9,Cochin, Taj Nadesar Palace             ,8,2,1,Yes,Mobile Apps,No
2494,27-02-2023,612108,85,Male,Married,6,1,Students,Andhra Pradesh,Madanapalle,27-03-2023,No,Round_trip,Adventure,Aeroplane,Debit_card,82688,9,Kanyakumari, Windermere Estate              ,6,3,3,No,Travel Agents,No
1341,30-11-2020,896187,83,Female,Married,5,0,Students,Andhra Pradesh,Rayachoti,28-12-2020,No,One_way,Adventure,Ship,Cash,86639,6,Cochin, Savoy - IHCL SeleQtions        ,10,4,2,No,Hotel Websites,No
2158,17-12-2020,604044,64,Female,Married,1,1,IT,Andhra Pradesh,Yemmiganur,14-01-2021,Yes,Multi_city,Business,Bus,Debit_card,106101,7,Coorg, Mayfair Darjeeling             ,7,2,2,No,Travel Agents,No
2901,24-09-2020,677847,34,Female,Married,4,0,Students,Andhra Pradesh,Hindupur,22-10-2020,Yes,One_way,Adventure,Ship,Debit_card,111099,10,Kanyakumari, Suryagarh                      ,7,1,4,Yes,Mobile Apps,Yes
1581,11-01-2023,744482,67,Male,Married,5,0,Finance,Andhra Pradesh,Ongole,08-02-2023,No,Round_trip,Religious,Ship,Credit_card,136449,8,Amritsar, Lake Palace Resort             ,6,1,1,Yes,Mobile Apps,Yes
2741,21-06-2021,736539,48,Male,Married,1,1,Government-sector,Andhra Pradesh,Adoni,19-07-2021,No,Multi_city,Leisure,Bus,Credit_card,81002,8,Srinagar, The Himalayan                  ,6,1,3,No,Meta-Search Engines,Yes
2314,31-12-2020,833056,47,Female,Married,5,0,Finance,Andhra Pradesh,Madanapalle,28-01-2021,Yes,Round_trip,Business,Bus,Debit_card,131577,7,Madurai, Palais de Mahe                 ,9,1,2,No,Online Travel Agencies,Yes
2306,02-03-2022,849884,73,Male,Married,4,1,IT,Andhra Pradesh,Pithapuram,30-03-2022,No,One_way,Adventure,Aeroplane,Debit_card,79638,9,Goa, The Grand Dragon Ladakh        ,6,3,2,Yes,Mobile Apps,No
1253,27-07-2021,751487,60,Male,Married,4,1,Students,Andhra Pradesh,Rajahmundry,24-08-2021,Yes,Round_trip,Education,Aeroplane,Debit_card,107244,9,Mysore, Ananda in the Himalayas        ,10,3,4,No,Meta-Search Engines,Yes
2564,16-05-2020,605275,72,Female,Married,6,0,Students,Andhra Pradesh,Chilakaluripet,13-06-2020,Yes,Round_trip,Adventure,Bus,Credit_card,119721,8,Mysore, Acron Waterfront Resort        ,8,4,4,Yes,Meta-Search Engines,No
2346,25-02-2021,830853,38,Male,Married,1,0,Arts,Andhra Pradesh,Eluru,25-03-2021,No,Multi_city,Adventure,Bus,Cash,74126,6,Mysore, Rambagh Palace                 ,8,4,2,Yes,Hotel Websites,No
